id,Text1,Text2,Class
88711,"A lady in brown T-shirt and jeans , dog walking.",A man walks his pet chimpanzee.,Conflict
16209,A worker is on their hands and knees at a work site by a white fence.,The worker is working on a fence,Duplicate
488344,A man throwing a pack of bread.,A man is playing baseball.,Conflict
441752,A girl in a sequined shirt smiles.,a girl is covered in mud and is sad,Conflict
267550,"A little boy in the bowling alley jumping for joy and another boy running , as an adult watching with amazement.",The boy is excited to have won the race.,Neutral
429985,"2 guys one is a gymnast whom is performing , the other stretching and warming up both in red , in a dark room.","Two fit men are together in a dark room , both wearing red , with one performing as a gymnast , the other warming up.",Duplicate
177963,A person is rock climbing.,The person is getting exercise.,Duplicate
105623,Man welding large pipe section while wearing mask.,A man is working.,Duplicate
159871,The girl is holding a green ball.,The boy is holding a red cube.,Conflict
488876,A dog chained in fronr of a house.,The dog is laying on the bathroom floor.,Conflict
47849,"Two people perform on a stage under bright , pink lights.",Six people perform under no lights on the stage.,Conflict
372842,A woman is talking to a man in a white shirt and bandanna.,The woman is sleeping.,Conflict
135040,A man in a long-sleeved lack shirt sitting at an organ in a large building as people 3 people look on.,A group of people sit in the park and have a picnic.,Conflict
171133,The person wearing flannel shorts is jumping over a fountain.,A person jumps over a fountain.,Duplicate
351824,A man in blue shorts and a man in teal and orange shorts harvest a bale.,The men are working.,Duplicate
389354,A girl blows up a yellow balloon.,A girl has a balloon.,Duplicate
337018,Two men are on the shore handling a fishing net.,Two men are catching fish.,Neutral
328287,A black dog with white paws stands on a large rock in a field.,a dog is looking for a duck,Neutral
177625,An older man in a gray shirt with a white long-sleeve shirt under it holding up a small wooden cabinet.,An old man is working on a cabinet.,Duplicate
203242,A man excitedly pushing in lawn mower in the backyard of a house.,A man is inside a building.,Conflict
498429,"A short white hair women in front of a wooden lattice door wearing ethnic clothes , beads , and scandal , brushing a clay stoop with a bunch of long green leaves on stems.",The woman is from Ethiopia.,Neutral
385417,Workers in orange suits are working on a road.,The workers are dancing.,Neutral
92188,One guy bowling a green bowling ball.,One guy is bowling inside.,Neutral
327679,A redheaded woman is sitting in front of a chain link fence and has two men on either side of her.,Three people are posing for a picture in front of a chain link fence.,Neutral
1378,The software engineer writes documentation.,The programmer prepares user manuals.,Duplicate
127275,A young woman with a ponytail climbs a white stone structure.,A young woman climbs a white stone structure to see whats on top.,Neutral
388648,A gloved woman looks at bottled materials in a laboratory.,"The scientists looks at pickled , human brains in a bottle.",Neutral
501783,An Asian man is walking down the street with his purchases.,An Asian is walking down the street with his purchases.,Duplicate
309147,Blond man sitting at a table wearing a blue sweatshirt.,A man sits at a dinner table.,Neutral
153213,A lady stands at her ice cream stand.,A lady sells ice cream to a customer.,Neutral
273324,Asians sell colorful books on a sidewalk.,The sellers are black,Conflict
178791,A lady in the kitchen is pouring wine.,A lady is sleep outside.,Conflict
26215,Two people hanging on the building wall are washing the windows.,two people are cleaning part of the building,Duplicate
74290,Man with a red and black helmet and red elmo shirt is doing some kind of a trick on his motorcycle.,The helmet is blue,Conflict
485671,A man is sleeping on a hammock right next to a body of water.,A man is running in the sand.,Conflict
54227,"People in a cafe with geometric pattern , tile floor.",A crowd gathers for lunch at the local cafe,Neutral
351414,A man sitting in a chair on a paved street.,The women are sitting on the front porch.,Conflict
151943,A woman is walking in winter with a cart of groceries.,The woman is wearing a heavy coat.,Neutral
409152,"A young girl holds a younger boy , possibly her brother , surrounded by adults , in a public place.",The children are running through a meadow.,Conflict
71266,A boy plays with mickey mouse.,The boy is white.,Neutral
32274,A fitness trainer is working with a man on an athletic machine.,The fitness trainer is instructing the man on how to use the machine.,Duplicate
153650,A small child climbs stairs at a beach.,There is a young child in this picture,Duplicate
282122,A guy with a black tank top.,The guy in black shirt.,Duplicate
377349,Men and women walk through a hallway.,Two people are walking.,Duplicate
455466,Children are pulling on a rope.,they are playing tug o war,Neutral
511802,A man is walking up a dirt trail.,A hiker follows a warn trail up the mountain.,Neutral
366046,A yellow robot and young girl touch each other 's hands.,A red robot kisses a girl on her check.,Conflict
482400,"A woman in black holds a cigarette and a shopping bag , while an older woman crosses the street.",The woman is wearing black.,Duplicate
432150,Two women sit in chairs while a child in the street gets the attention of the camera.,The child is wearing a suit.,Neutral
167122,A young man who is walking and busy with himself.,a young man is busy with himself,Duplicate
29023,A male clown standing alone facing right.,The clown goes nuts at the theater.,Conflict
6055,The software engineer designs database schemas to store and retrieve application data.,The software is being stored in a structured database..,Conflict
115973,Four people are lining up to purchase tickets at the theater.,Four people are buying tickets to Romeo.,Neutral
434791,A group of 4 people are walking along a path.,The path is made of dirt.,Neutral
81595,Two individuals on a beach jumping up with their arms and legs spread wide open.,People are jumping into the water.,Neutral
151541,Back of a red-haired woman riding on the subway.,Back of a red-haired person riding on the subway.,Duplicate
132505,A man grilling meat on an outdoor grilling pit.,A man is preparing meat for the party.,Neutral
143562,Young father playing with his kids.,Father playing with his children.,Duplicate
362815,Another man in a gray sweatshirt also rides a horse.,There is one man on a donkey who is wearing a black t shirt,Conflict
193677,two men wearing nametags having a drink and smiling Some peoples wore tag to get famous.,two men wearing nametags having a drink and smiling There are people wearing a tags,Neutral
372822,ConstructionBike engineers discussing plans for new building.,The engineers are talking about overtime,Conflict
199965,A man sitting with a lot of rugs around him.,A merchant is selling his rugs at the marketplace.,Neutral
456778,A woman sitting at a counter is looking up.,A person is lying down in the kitchen.,Conflict
503121,Man in black gloves pretends to punch a man dressed in red holding a drink.,A man wearing black gloves pretends to punch another man dressed in read holding a drink to mimick a fight.,Neutral
528854,Some people are walking up a stairway near the water.,There is only an elevator.,Conflict
167525,A skateboarder attempts a trick with no shirt on.,the skateboarder attempts a shirtless trick,Duplicate
518331,"The gentleman wearing a dark sweater , brown slacks and a brown cap is strumming the strings of a bass while standing on a sidewalk next to a light brown railing , similar to a subway tunnel , near a tall building.",A man is playing for donations next to a building.,Neutral
293773,Man gives an interview in a nearly empty theater.,A man gives an interview to a few people.,Neutral
207831,"A female in blue is jumping over a hurdle , while two people photograph her.",Nobody is jumping.,Conflict
481533,"Group of young people engaged in conversation , one listens on while holding a drink.",The youth group plans their next caper.,Neutral
54504,A boy and a man work on an upturned bicycle 's front wheel.,Two people are working on a car.,Conflict
499008,Two women in dresses are laughing.,Two women are laughing at a great joke.,Neutral
487808,A woman with a strapless top is dancing to guitar music and holding a water bottle.,A woman is dancing in a bar while intoxicated.,Neutral
300655,A girl treks through the snow with her backpack on.,A girl laying on the beach in the sun.,Conflict
397642,A male athlete wearing a white shirt and white pants is running past the crowd while holding a golden torch.,The man is carrying a penguin and jumping into the icy waters.,Conflict
437364,A man is talking too a girl on a baseball field.,Two people are at the baseball field.,Duplicate
484573,A man is preparing to make some food and has laid the ingredients out on the counter before him.,man cooks his dinner,Neutral
396252,The large brown dog is running through the grass with a large stick in its mouth.,The dog has a frisbee in his mouth.,Conflict
362463,A man and two horses.,A man eating penguins.,Conflict
264041,"Two people , dressed in red , dancing.",Two people in a wedding parting are dancing in their red wedding attire.,Neutral
281461,A large group of sports players in green and white uniforms line up behind a couple trophies.,The large group of players are in a line.,Duplicate
325591,A surfer is doing a turn on his board.,the surfer is trying a new trick,Neutral
473629,Two men in jeans and jackets are walking down a small road.,The men know each other.,Neutral
276576,A brown dog is running in a field.,The chocolate lab ran outside.,Duplicate
246976,"There is a bride and groom with two children , a woman and a man carrying a flag , standing on a stony place.",Two children are in a wedding.,Neutral
175851,Two men talking to an older lady -LRB- one with a red hat and black shirt and the other with a brown jacket.,Two men yell at a lady.,Neutral
171024,A young boy lying on the floor with his artwork.,a boy lying down,Duplicate
300049,A blond-haired man with glasses wears a makeshift cape while pointing up.,A man is pointing with his finger.,Duplicate
454407,A black woman sitting with an asian girl wearing fake tattoos.,A black woman and an Asian girl are dancing ballet.,Conflict
210480,A waveboarder skims through the surf at sunset.,A waveboarder is sleeping.,Conflict
149926,"A large crowd of people , some with their hands in the air , gather in a large building.",A crowd of people run away in fear.,Conflict
331001,A small boy putting something in his mouth with both hands.,The women slowly ate the banana.,Conflict
105201,A child doing a handstand on the beach.,A kid is doing a handstand.,Duplicate
496014,"A man wearing blue jeans , blue shirt and a cap runs in front of a large truck on a street.",The man is outdoors by a street.,Duplicate
122428,An old man holds the wrists of a little boy wearing Spiderman bathing shorts while standing on a wooden bridge.,An old man and a little boy are standing on a wooden bridge.,Duplicate
352710,A crowd of people surrounding a float carrying men waving a gay pride flag.,The crowd surrounded the float.,Duplicate
159807,A young boy wearing a cap holds his sunglasses while signing a banner.,A young Asian boy signing a going away banner.,Neutral
15321,"A man in a blue shirt is standing in front of a colorful picture , holding a newspaper and looking over his left shoulder.",A man is in front of a painted picture.,Neutral
22873,An aerial view of three men attaching a hose to a barrel.,The people are inside relaxing.,Conflict
508115,A woman in a black top with a shopping bag standing near the train tracks while others read.,A woman is wearing clothes,Duplicate
394295,"A woman in yellow , and a woman in orange , both with handbags , look at the water in the background.",A woman is looking at a mirror.,Conflict
236818,a dog pounces into the water.,A dog jumping into water.,Duplicate
69393,"Two athletes , one with red shorts and shirt and the other with blue shorts jumping through hurdles with cameramen behind them snapping photos.",The two people are athletes.,Duplicate
454268,"Three children , dressed in heavy coats , gloves , and knit caps , cover their mouths.",Three children in winter clothes.,Duplicate
305654,A youth with long dirty blond-hair wearing a denim jacket and jeans looks at the conveyor belt of groceries while waiting at a checkout line.,The youth at the grocery store is a boy.,Neutral
415653,A basketball player is making a jump shot with an opposing player in the foreground.,A basketball player dunks the ball.,Conflict
458123,A guy showing his bike to a kid.,The man is riding his bike.,Conflict
531145,Pictures of a yellow jacket painted on a building in a promenade-like area.,There is a mural on the building,Neutral
184013,There are two teams aggressively competing in a soccer game.,Two teams wearing jerseys are playing soccer.,Neutral
340024,A man in a black shirt wears a rubber device on his head.,A woman in a green shirt wears a hat on her head.,Conflict
178361,A little girl throwing rocks into a stream.,A child throws stones.,Duplicate
490977,Two men sit around a shiny grill.,two women sit around a grill,Conflict
389359,Several medical personnel work in a tent.,The medical personnel work in a hospital..,Conflict
46553,A man in a black sweatshirt holds up an Obama sign.,A man is holding a sign at a political rally.,Neutral
260699,A man is kicking another man in the head inside of a red ring while another man watches.,Tall humans kicking,Neutral
312135,A dutch family gathers around an Easter egg made up of flowers.,the family is celebrating easter,Duplicate
5693,The software engineer debugs the program.,The programmer is fixing a bug.,Duplicate
506386,A group of people are enjoying a swim in the ocean as they launch their bodies off a cliff.,A group of people are cliff diving into the ocean.,Duplicate
520676,A woman and two men walking on a set of outdoor stairs next to an advertisement.,A few passengers exit the elevated rail transit platform.,Neutral
47803,A man wearing a red shirt playing an umbrella as an instrument.,A man is watching others play instruments,Conflict
379036,A dog in the snow.,There is snow in the picture.,Duplicate
244234,A black and brown dog has rope in its mouth.,The puppy is chewing on the rope.,Neutral
318334,"Two men wearing motorcycle helmets , one carrying a piece of paper.",Two skydivers wear no helmet.,Conflict
190744,Many people have gathered to protest the government.,A large group is protesting.,Duplicate
17189,A person jumping off a rock formation in the desert.,A man is trying to kill himself.,Neutral
294102,"Three kids running and falling down a hill towards a parking lot , where a woman is digging in her purse by a car.",Three kids are biking down a hill.,Conflict
479029,Gymnasts wearing blue shorts and white shirts doing handstands on a basketball court.,These Olympians from Russia are ready to win at the Olympics.,Neutral
517790,A brown-haired woman wearing a silver watch is petting a white rabbit.,The woman is petting the bunny.,Duplicate
224160,Men standing on a bridge over water.,some men stand atop a bridge.,Duplicate
494424,"A blond man with a light beard , wearing a dark , short-sleeved shirt , bundles wheat.",A clean shaven dark haired man repairs a golf cart.,Conflict
234447,A woman in a hat is either selling or buying bread that is stacked in two different woven baskets.,Bread is being eaten by a woman.,Conflict
213920,A family having a good time eating.,A family is eating.,Duplicate
506166,The weather looks clear.,There are storm clouds in the sky.,Conflict
82562,"A couple on a beach , the woman is touching the man 's face.",A woman touches a man on the beach.,Duplicate
176797,A man singing on a microphone wearing a pink shirt.,A man is wearing clothes.,Duplicate
305352,An Asian women in a yellow shirt looking at postcards while at the register.,An asian women wearing red drinking water near a checkout line.,Conflict
120921,A man in a black NFL jersey holds a large pile of PS3 games while a man holds a boom mike over him with a crowd in the background that includes a man in a large dog costume.,The man is not wearing an NFL jersey.,Conflict
15590,Two people on bike racing on track rounding a corner.,A lone man rides his bike around a track.,Conflict
91608,A dog swims in the water.,A dog is swimming out to retrieve a stick floating in the water.,Neutral
508678,"Young right handed boy wearing a batting helmet , red top and white pant uniform with shin guards and sneakers , playing T ball on a lawn bounded on one side by an old wooden fence.",A boy is left handed.,Conflict
462992,It is hard to see this person standing under a tall tree.,The person is standing,Duplicate
92038,A blue road sign is partially concealed by a nearby foliage.,The broken sign is partially concealed by foliage.,Neutral
258751,"Policewoman , with person streaked with colors and with red cloth in mouth.",A policewoman arresting a people wearing colors.,Neutral
486852,A man and woman walk across an empty street.,The dogs are chasing each other.,Conflict
518127,A baby plays with a shoe.,A baby is touching a shoe.,Duplicate
90106,A lady with glass smoking a cigarette with blue smoke fogging the room the woman was smoking.,A skateboarder is doing a trick off of a ramp while a guy looks on.,Duplicate
376021,A man is reading a newspaper on a train or bus.,A man reads a newspaper on a school bus.,Neutral
43332,Surfer surfing in a beautiful with birds around and waves with beautiful texture.,Two boys are reading a book..,Conflict
314973,Man in brown jacket leading black horse.,There is a woman in a brown jacket leading a black horse..,Conflict
101588,"A child , roughly ten years old , playing a video game on an old style computer.",The child is playing a video game.,Duplicate
261684,"A young girl with a big smile , wearing brightly colored clothing helps prepare food in a narrow alley.",A young girl is preparing food for the poor.,Neutral
399247,Two Indian women loading bricks to carry on their heads.,Two asian women are going to carry bricks.,Neutral
5852,The software testing tool generates code coverage reports to measure test completeness and identify untested code.,The project manager reviews test metrics for project tracking.,Neutral
363993,A man gets photography equipment out of the back of his vehicle.,A man moonwalks down the street.,Conflict
67251,"Two men , wearing hard hats and blue and yellow coats stand in front of a large machine and smile.",Some of the men wearting hats are preparing to work on the machine.,Neutral
442988,A man climbing a cliff face.,The man is wearing hiking gear.,Neutral
387437,A boy is running towards a yellow soccer ball.,A young boy is enjoying himself.,Neutral
521117,Heavyset women in a blue and white dress walks down a city block.,The heavyset woman is walking outside.,Duplicate
314486,A blond girl eating an ice cream.,A girl is cooking a steak.,Conflict
247314,A young man is at a store selling sausages and wine.,A young man is at a store selling sausages and beer.,Conflict
367355,A boy wearing sunglasses on his forehead and a woman wearing sunglasses on her eyes are staring.,The people have no eyes.,Conflict
444407,All are dancing with full energy to the music sung by the singer.,The conductor waves his baton.,Conflict
239261,A young girl in a blue bathing suit jumps off of a yellow slide into the water.,A young girl is having fun at her pool party.,Neutral
148399,A worker wearing a hard hat watching a large machine dig a trench in the dry dirt.,The worker drives the large machine into the trench.,Conflict
42158,A tan and white dog retrieving a ball on a gravel path.,The dog is running to the ball.,Neutral
188451,Groups of people cheer and celebrate over their victory.,the men are talking,Duplicate
361152,An elderly man sitting on a bench reading.,A man is reading a book in a park.,Neutral
202838,Two young ladies carefully balancing while walking across a log in a field with tall grass.,Two women are out doors.,Duplicate
436390,A man sitting at a computer hides his face from a little boy in a gray shirt.,A man sitting at a computer is playing with his son.,Neutral
472597,An owl is in flight.,The owl is hunting its prey.,Neutral
227217,A boy jumping over another boy on a trampoline.,Two girls playing house.,Conflict
526342,Children work on a project at school involving colors while one girl takes a picture of two her partners on her phone.,The children are drawing pretty pictures.,Neutral
427691,A white dog tries to catch a tennis ball high in the air.,The dog is jumping.,Duplicate
223418,A woman in a red dress is looking at something down the street.,The women is scared,Neutral
444327,A man wearing a dark coat is setting up a camera.,A person with a coat is setting a camera up.,Duplicate
339117,A man in a yellow shirt and light colored pants sits next to a woman wearing a light colored hat in front of a camper while a young boy in a yellow shirt and jeans tosses rocks.,A man sits.,Duplicate
123195,A woman has a display of lights while a little boy plays in the sand nearby.,The boys are playing in a sandbox.,Neutral
328995,"Two guys looking at the screen of a tv while one sings , -LRB- presumably -RRB- and the other plays a set of big wooden drums.",Two guys are making music together.,Duplicate
406942,The light could become a flying object in a wind storm.,The light may become airborne if the wind is too strong.,Duplicate
298120,A man in jeans walks up a flight of stairs.,A man is wearing black jeans while moving.,Neutral
366588,A woman buys a large amount of cat litter from a Walmart store.,A woman buys cat litter from Target.,Conflict
356211,A blond-haired child stands near his bike on an unpaved road.,A child standing near his bike on an unpaved road,Duplicate
146325,Two men waiting outside the door on a snowy night.,Two men are standing by an open door.,Neutral
497756,A closeup of a little girl laughing.,A little girl laughing for the camera.,Duplicate
50142,A catcher with a red shirt is standing in the dirt with his glove held out.,The catcher stands with his glove out.,Duplicate
262644,A woman holds a lit lamp.,A woman takes a lamp from a garage sale.,Neutral
98897,Policeman taping off an area by a group of firemen.,A police officer is using a computer.,Conflict
102750,A girl trying to hit a ball in the air with a tennis racket on the tennis court.,A girl dressed in white is playing tennis,Neutral
238016,A man sits perched in a tree.,The man is on the ground.,Conflict
248468,"People are in a crowd , one female is looking at a phone.",There are people in a mall.,Neutral
107378,"A family consisting of a man , woman and two boys who are wearing baseball caps and red shorts are toting luggage and getting ready to cross a street that has a hand made globe of the world on the corner.",Two adults and children get ready to attend their workplace.,Neutral
289175,A cow farm at the base of a mountain near a lake.,A cow farm located in the north west.,Neutral
480329,People in a convention center playing twister.,"While waiting in line at ComicCon , a group of people play twister.",Neutral
272241,A man with a red bandanna over his face looks on as police stand in the background wearing riot gear.,A man is wearing a bandana on his face.,Duplicate
12347,A skateboarder flips his board over some steps in a plaza.,A skateboarder does a kick flip over a few stairs.,Neutral
90606,"Two skiers stand , two sit on slopes.",4 skiers on a mountainside prepared to ski the expert course.,Neutral
102803,An old man in a white tank top is itching his head.,the old man is thinking hard,Neutral
253949,A young girl in colorful clothing kneeling on rocks in the woods while holding a stick.,The girl is riding a tricycle.,Conflict
463863,A man stands with several people silhouetted against a blue sky.,Some people are inside having a meal..,Conflict
247606,A boy is skateboarding near the San Jose Museum of Art.,The boy is wearing a helmet.,Neutral
433161,"A couple sit on a ledge by the water , the woman leaning forward , the man looks out towards the water.",The female is ready to jump in the water while her partner watches.,Neutral
502007,Four children in uniforms stand in front of palm trees.,Ten adults are standing in fron of some trees.,Conflict
164975,A man in a red sleeveless shirt rides a horse.,The man is outside.,Neutral
296795,A guy has his arm around a girl on the bus.,Two people are on a bus.,Duplicate
381785,A scuba diver ignores a group of blue and yellow fish as he explores the ocean.,The diver is on a boat,Conflict
38197,"A woman in a navy blue shirt and jeans stands in front of a metal building , her hand resting on a fence , with her black and white dog lying in front of her.",A woman is standing in front of a building,Duplicate
254293,Young female basketball player plans her route to the net.,A basketball player sits on the bench after the game.,Conflict
241171,Man lighting a cigarette on the right and man looking at the phone on the left.,The two men are looking at each other.,Conflict
369491,A crosscountry runner is running on a trail surrounded by grass and trees.,A person is sleeping.,Conflict
191632,A young man is shooting pool.,the man is young,Neutral
157610,"A female with brown hair , purple shirt and purple flip-flops touching the bottom left of a sign.",The female was was touching the sign on a hot day.,Neutral
440245,A person walks along the shoulder of a road in the desert.,A person is walking on a road in Arizona.,Neutral
199212,A surfer in a black wetsuit catches a small wave.,A surfer is in a competition,Neutral
170004,A man is wading in a river and casting out a rope.,A man throws a rope from the river.,Duplicate
334995,Brown dog leaps over a chain suspended over a gravel road.,A brown dog is running home.,Neutral
31379,Two men working on a roof in yellow coats.,The women sip tea.,Conflict
183607,"An athletic woman wearing blue and red shorts stands between the white lines on the rust-colored court and attempts to throw the javelin , while cameramen stand by.",Woman participating in Olympic javelin event,Neutral
353448,A lady in white face paint waits to have her photo taken.,the lady is a nun at church,Conflict
288865,Six west Asian youth play cricket on a dirt pitch.,Six kids are playing cricket to the championship.,Neutral
18082,A man wearing white walks passed a shuttered building with an advertising banner over the door.,A woman is walking near a beautiful ad agency.,Conflict
179779,A senior firefighter stands behind a firetruck as a building looms behind.,They firefighter is standing.,Duplicate
95842,A little boy and a little girl are lying on a black bench surrounded by adults.,Some kids are laying on a bench.,Duplicate
138308,A skateboarded is doing a handstand on a board in the street.,A skateboarder is doing a handstand in front of an audience.,Neutral
82078,An Asian girl in a green hat and apron is serving drinks on a tray.,An Asian waitress in a green hat and apron is serving drinks on a tray at a restaurant.,Neutral
366208,A man walking along the platform at a subway station.,A man runs at the beach.,Conflict
338893,A boy wearing a red sweater runs along a colorful beach.,A running along a colorful beach is wearing a red sweater.,Duplicate
504073,Two hockey players fighting for the puck at center ice.,The players are men.,Neutral
177096,A young girl in pigtails and a flower painted on her face is looking up into the air with an upset look on her face.,A girl is upset.,Duplicate
421569,A dog chases a sheep in an enclosure.,A dog with a tutu dances around a circus arena with a monkey on its head.,Conflict
370537,Two dogs in the water fighting over a stick.,Dogs in the water fighting over their favorite stick.,Neutral
432575,A man in a uniform is standing on the street corner.,A man in casual clothes sitting on a street corner.,Conflict
134208,A young man in a swimsuit with water crashing behind him.,A man is wearing a swimsuit.,Duplicate
455577,Two ladies on the side of the road trying to get a good view.,A lady was on the side of the road.,Duplicate
80938,"With a line of trees behind him , a boy in a yellow jacket is shown jumping off a hay bale in different positions in his jump.",a boy jumps off a hay bale,Duplicate
131904,A group of friends talk around a table.,People working out as a group.,Conflict
144958,"A woman standing by a car in a garage dressed for winter weather in a red knit scarf , black gloves and hat and red handbag.",a woman stands on a tropical beach,Conflict
276882,Two businessmen walk towards a building.,The men are friends,Neutral
473073,a man taking a pizza out of an oven A woman is sitting in the oven..,a man taking a pizza out of an oven A man is taking a large pepperoni pizza from an oven.,Conflict
90860,A small dog is looking for attention.,The dog is growling at a houseplant.,Conflict
387472,A group of people playing instruments.,A band is practicing for their show,Neutral
284349,A photographer at work at a golf event.,The photographer is on vacation.,Conflict
377305,Tourists walk among the grounds near a historic site.,Tourists are viewing World War II memorabilia.,Neutral
44087,Two women are wearing sunglasses and eating food.,Two women are flying.,Conflict
485704,Two people standing outside of a restaurant.,A lizard eats a fly in a tank.,Conflict
298764,The image is of a red x inside a small white box.,The x and the box are the same color.,Conflict
356320,Two people are standing face to face on a bridge near a major city.,Two people facing off on a bridge,Neutral
424841,A young blond boy swings nearly upside down in his chair swing.,A young boy is swinging in a chair swing,Duplicate
441240,Many runners running in an event.,No one showed up for our event so we had to cancel.,Conflict
80386,Two hockey players try to get control of the puck as the referee looks on.,Two hockey players fighting for the puck,Duplicate
314733,Kids in a gym playing volleyball.,There are kids getting ready to play boys against girls volleyball.,Neutral
275641,Young woman in a bikini top on the beach.,The woman is wearing a winter coat.,Conflict
273102,"A small group of people is standing in a grassy , fenced-in area in the middle of downtown New York City.",A large group of people are standing.,Conflict
111887,A woman is watching as a guy is scooping ice cream from a freezer.,Woman watches as guy makes burgers,Conflict
121235,Three men are playing professional hockey.,The men are playing a sport.,Duplicate
221939,Firefighters walking in front of a firetruck.,The men are going to fight a fire.,Neutral
81178,"A young blond girl in a red dress and white sweater is blowing bubbles while standing on a deck with a covered grill , propane tank and lawn chairs in a yard surrounded by other homes.",A girl is blowing bubbles,Duplicate
322240,A woman preparing and selling food.,The vendor is collecting money for her food.,Duplicate
443510,A man plays guitar while another man takes photographs.,The photographer took pictures of a guitar player.,Duplicate
243644,"Four men waiting in a area , holding ladders.",four men are waiting,Duplicate
475877,A man in a beige shirt and white hat stands looking at the bottom of a brown staircase which is decorated with colorful images of animals and designs.,A well dressed man is looking at the decorations on the stairs.,Duplicate
338899,Quiznos worker wearing sign.,The person is going on strike from work.,Neutral
296707,A blue car in front of people under a tent.,The people are under an igloo.,Conflict
284595,A baseball player is sliding across home plate in order to score a run for his team.,A tall human sliding.,Neutral
147961,"The boy is riding a mini blue motorcycle , while the dad watches.",The child is riding outside.,Duplicate
6373,Young boy in blue shirt on spiral staircase in a room with many books.,The shirt is red.,Conflict
339319,Two construction workers cutting a piece of concrete road.,Some construction workers are cutting the road,Duplicate
37548,A group of hockey players and one official stand on the ice during a game.,A group of hockey players and one official stand on the ice,Duplicate
298506,Here is a picture of a girl wearing a shirt half ways up and standing behind a woman who is looking down.,Two girls posing,Neutral
493049,A man rakes the dirt while a woman follows behind.,a man and a woman were raking for a new garden,Duplicate
179423,A few people stand around the counter of an establishment.,people are taking showers,Conflict
475232,"Several people are walking down a street , ignoring a mime in a turban , who appears to be sitting on something while on a cigarette break.",The mime is performing for the crowd.,Conflict
289442,A brown-haired girl in a maroon top is holding several blue strips of paper.,A woman is making decorations for a party.,Neutral
57598,Two men in orange coveralls shovel snow off railroad tracks.,Two men are very cold while shoveling snow along railroad tracks.,Neutral
191613,A young woman is taking care of the person 's feet.,The woman is giving a pedicure.,Neutral
67005,A woman is holding a smiling child wearing a blue sweatshirt.,The sweatshirt is red,Conflict
25578,Three men posing with instruments.,The band puts away their instruments.,Conflict
447136,Two men in a crowd taking pictures.,Two men taking pictures.,Duplicate
434619,"The football players are wearing red and white , and the crowd is also wearing red and white.",The crowd is roaring as the team scores,Neutral
83264,Elderly woman adorn with red flower patterned white scarf smiles at night scene.,A older women is wearing a blue scarf.,Conflict
460523,"Two men wearing are standing over a sewer access point while wearing safety hat , ear protection and vests.",The men are riding bicycles.,Conflict
464735,A woman by a lake and forest is pretending to kick towards the camera.,The woman is reading a book.,Conflict
70169,A boy jumping into the water.,There is one child in this picture.,Duplicate
264383,A woman showing a large freestanding grill at what looks to be a Home Depot store.,A woman demonstrating a large grill at Home Depot.,Duplicate
347908,A woman dressed as a clown attempting to push a bus.,A person is doing something fun.,Neutral
330023,A man wades in the water and watches a waterfall.,A man swims in the lagoon.,Neutral
380854,Three men on a boat in the water.,Men are out on a fishing boat.,Neutral
396018,A street scene with several archways and a two towers in the background.,A street scene with several archways.,Duplicate
13822,"Two men wearing red pants and holding onto a vertical ladder , appear to be doing acrobats outside a building.",The ladder is on the floor.,Conflict
427215,Seller of blow up balloon characters.,A selling working hard.,Neutral
534335,Three surfers walking on the beach.,The surfers are wearing jeans and sitting around a table..,Conflict
207890,A man is carrying a plate of food at a street vendor.,The street venders provide lunch to the hungry office worker.,Neutral
139615,A man selling goods n a market town in Asia.,The man is selling fish.,Neutral
513863,A young person wearing a red shirt and socks is standing by himself.,A person is by themselves.,Duplicate
209795,One man playing a trumpet and one man playing a saxophone are playing music in front of evergreen trees.,The men playing the instruments are in the same band.,Neutral
186179,Two women sit down along the edge of the water.,Two women standing by a mountain stream.,Conflict
181722,A boy in a yellow sweater and black pants walking in a garden.,A young boy helping tend to a garden.,Neutral
94903,Person playing piano that has mermaid painting on the side.,A person is running down a street..,Conflict
107084,"Two men are sitting on a couch , conversing with one another.",The two people are talking to each other.,Duplicate
285219,A young girl is reading a book in her chair.,The book being read is Harry potter,Neutral
166782,"Two men in suits , one carrying a briefcase , and a besuited woman with a red purse walk down a city street.",Three people are dancing at a club.,Conflict
67584,Women compete in a game of roller derby.,Some women are playing roller derby.,Duplicate
437937,A female employee of a movie theater on a ladder placing letters to display the showing for that evening.,A woman is on a ladder in front of a movie theater.,Duplicate
260318,A black dog with brown on his face is swimming.,There is an animal swimming.,Duplicate
464791,Man in white shirt and black cap hands out food tray.,The woman is eating the food off the tray.,Conflict
352199,Two dogs playing in water on the beach.,The dogs are at the pool..,Conflict
458377,Four women sit looking at something beyond the camera.,Nobody is sitting,Conflict
432375,A young boy is walking towards a seagull on the shoreline of a beach.,A boy is on the beach with his sister.,Neutral
237184,A few men sit outside of an area with an open gate eat their lunches.,Men are eating.,Neutral
167262,Two people in red shirts are sitting in a lifeguard chair on a beach with an American flag flying behind them.,Two people are wearing black sweaters.,Conflict
222425,"A female worker wearing a white uniform is preparing a flaming dish at a banquet table under a green , yellow and white tent.",A woman is near some dishes.,Duplicate
487810,A woman wearing a halter top dancing in front of a band.,The woman is doing a striptease dance.,Neutral
389874,Men and women walking down a sidewalk.,Men and women are lounging around in a hotel lobby.,Conflict
