,Text1,Text2,Class
3857,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When a flight plan is activated for a UAV currently in the air, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
3858,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"If a scheduled flight is not manually assigned to a UAV, the _SingleUAVFlightPlanScheduler_ shall assign the route automatically to an UAV.",Neutral
3859,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,A flight pattern shall document the longitude latitude and altitude of waypoints in a flight route as offsets from the starting position of the UAV.,Neutral
3860,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When given a takeoff command, the _InternalSimulator_ shall move the UAV to the takeoff altitude corresponding to UAV's current longitude and latitude.",Neutral
3861,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When given a goto command, the _InternalSimulator_ shall update the location of the UAV at increments of SIMULATION_STEP_SIZE meters moving the UAV towards the target destination until the destination is reached.",Neutral
3862,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When given a landing command, the _InternalSimulator_ shall move the UAV to the ground altitude corresponding to UAV's current longitude and latitude.",Neutral
3863,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When requested, the _CoordinateSystem_ shall transform coordinates to alternate formats.",Neutral
3864,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When given two coordinates, the _CoordinateSystem_ shall compute the distance  from the first coordinate to the second coordinate.",Neutral
3865,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
3866,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _InternalSimulator_ shall approximate the state of the battery.,Neutral
3867,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
3868,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
3869,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
3870,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
3871,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
3872,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
3873,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
3874,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
3875,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
3876,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
3877,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _MapComponent_ shall support different types of map layers.,Neutral
3878,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _MapComponent_ shall support same types of map layers.,Neutral
3879,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _SingleUAVFlightPlanScheduler_ shall maintain a managed list of pending flight plans for Each UAV.,Neutral
3880,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _FlightRouteManager_ shall define flight routes as an ordered sequence of waypoints in which the first waypoint represents the first target location and the final waypoint represents the final target location.,Neutral
3881,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _FlightRouteManager_ shall ensure that all flight routes represent a VALID_FLIGHT_ROUTE.,Neutral
3882,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _FlightRouteManager_ shall persist flight routes.,Neutral
3883,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _MissionPlanner_ shall manage predefined FlightPatterns.,Neutral
3884,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When a group of UAVs are assigned flight patterns as part of a mission, the system shall provide a warning if any paths overlap.",Neutral
3885,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _ActivityLogger_ shall log all flight plan related events.,Neutral
3886,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _UIMiddleware_ shall provide a list of all active UAVs.,Neutral
3887,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _UIMiddleware_ shall enable the creation and modification of flight routes.,Neutral
3888,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _UIMiddleware_ shall enable an existing route to be assigned to an active UAV.,Neutral
3889,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to a UAV.,Neutral
3890,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to multiple UAV.,Neutral
3891,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When requested by the user, the _RouteAssignmentUI_ shall display details about the selected UAV and UAV's flight plans.",Neutral
3892,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,"When a UAV is selected, the _RouteAssignmentUI_ shall display UAV's active flight plans.",Neutral
3893,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _MissionPlanner_ shall execute flight plans for multiple UAVs concurrently.,Neutral
3894,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,The _MissionPlanner_ shall execute flight plans for multiple UAVs independently.,Neutral
3895,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Neutral
3896,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
3897,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
3898,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
3899,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
3900,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
3901,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
3902,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
3903,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
3904,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
3905,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
3906,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
3907,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
3908,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
3909,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
3910,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a user shall cancels a pending flight plan, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
3911,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the connection to the _GCS_ from the _GCSMiddleware_ is lost, the _GCSMiddleware_ shall notify Dronology and deactivate all associated UAVs.",Neutral
3912,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the _RealTimeFlightUI_ is loaded, a map shall be displayed.",Neutral
3913,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the _RealTimeFlightUI_ is loaded, a route on the map shall be displayed.",Neutral
3914,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall display the location of active UAVs as icons on the map.,Neutral
3915,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When loading the map view, the map view shall be positioned at the pre-defined location.",Neutral
3916,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When loading the map view, the map view shall be positioned at the user-defined location.",Neutral
3917,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall display the name and status of all currently activated UAVs.,Neutral
3918,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall display all currently active flight plans on the map.,Neutral
3919,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall allow users to apply flight operations to one or more selected UAVs.,Neutral
3920,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall allow users to perform emergency operations to a group of UAVs.,Neutral
3921,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall allow users to follow one or multiple UAVs on the map.,Neutral
3922,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RealTimeFlightUI_ shall notify users when an emergency occurs.,Neutral
3923,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",Each waypoint shall be specified using coordinates that include longitude latitude and altitude.,Neutral
3924,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a flight plan is executed, the _VehicleCore_ shall send the next waypoint to the UAV.",Neutral
3925,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a UAV has pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall execute the next assigned flight plan.",Neutral
3926,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a stationary or moving object is within the proximity of a UAV, the _ObjectAvoidance_ system shall issue evasive directives to the UAV.",Neutral
3927,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a UAV takes evasive actions, the system shall ensure that the UAV will eventually reach UAV's destination.",Neutral
3928,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a flight route requires a customized takeoff altitude that differs from the system's default takeoff altitude, the altitude shall be specified in the flight route.",Neutral
3929,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a flight route is assigned to a UAV which is currently hovering in place, the _FlightManager_ shall assign the route and maintain the hover in place mode.",Neutral
3930,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a flight plan is activated for a UAV currently on the ground, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
3931,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a flight plan is activated for a UAV currently in the air, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
3932,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","If a scheduled flight is not manually assigned to a UAV, the _SingleUAVFlightPlanScheduler_ shall assign the route automatically to an UAV.",Neutral
3933,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",A flight pattern shall document the longitude latitude and altitude of waypoints in a flight route as offsets from the starting position of the UAV.,Neutral
3934,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When given a takeoff command, the _InternalSimulator_ shall move the UAV to the takeoff altitude corresponding to UAV's current longitude and latitude.",Neutral
3935,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When given a goto command, the _InternalSimulator_ shall update the location of the UAV at increments of SIMULATION_STEP_SIZE meters moving the UAV towards the target destination until the destination is reached.",Neutral
3936,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When given a landing command, the _InternalSimulator_ shall move the UAV to the ground altitude corresponding to UAV's current longitude and latitude.",Neutral
3937,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When requested, the _CoordinateSystem_ shall transform coordinates to alternate formats.",Neutral
3938,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When given two coordinates, the _CoordinateSystem_ shall compute the distance  from the first coordinate to the second coordinate.",Neutral
3939,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
3940,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _InternalSimulator_ shall approximate the state of the battery.,Neutral
3941,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
3942,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
3943,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
3944,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
3945,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
3946,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
3947,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
3948,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
3949,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
3950,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
3951,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _MapComponent_ shall support different types of map layers.,Neutral
3952,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _MapComponent_ shall support same types of map layers.,Neutral
3953,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _SingleUAVFlightPlanScheduler_ shall maintain a managed list of pending flight plans for Each UAV.,Neutral
3954,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _FlightRouteManager_ shall define flight routes as an ordered sequence of waypoints in which the first waypoint represents the first target location and the final waypoint represents the final target location.,Neutral
3955,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _FlightRouteManager_ shall ensure that all flight routes represent a VALID_FLIGHT_ROUTE.,Neutral
3956,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _FlightRouteManager_ shall persist flight routes.,Neutral
3957,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _MissionPlanner_ shall manage predefined FlightPatterns.,Neutral
3958,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a group of UAVs are assigned flight patterns as part of a mission, the system shall provide a warning if any paths overlap.",Neutral
3959,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _ActivityLogger_ shall log all flight plan related events.,Neutral
3960,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _UIMiddleware_ shall provide a list of all active UAVs.,Neutral
3961,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _UIMiddleware_ shall enable the creation and modification of flight routes.,Neutral
3962,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _UIMiddleware_ shall enable an existing route to be assigned to an active UAV.,Neutral
3963,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to a UAV.,Neutral
3964,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to multiple UAV.,Neutral
3965,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When requested by the user, the _RouteAssignmentUI_ shall display details about the selected UAV and UAV's flight plans.",Neutral
3966,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.","When a UAV is selected, the _RouteAssignmentUI_ shall display UAV's active flight plans.",Neutral
3967,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _MissionPlanner_ shall execute flight plans for multiple UAVs concurrently.,Neutral
3968,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",The _MissionPlanner_ shall execute flight plans for multiple UAVs independently.,Neutral
3969,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
3970,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
3971,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
3972,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
3973,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
3974,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
3975,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
3976,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
3977,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
3978,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
3979,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
3980,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
3981,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
3982,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
3983,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When a user shall cancels a pending flight plan, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
3984,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the connection to the _GCS_ from the _GCSMiddleware_ is lost, the _GCSMiddleware_ shall notify Dronology and deactivate all associated UAVs.",Neutral
3985,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the _RealTimeFlightUI_ is loaded, a map shall be displayed.",Neutral
3986,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When the _RealTimeFlightUI_ is loaded, a route on the map shall be displayed.",Neutral
3987,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall display the location of active UAVs as icons on the map.,Neutral
3988,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When loading the map view, the map view shall be positioned at the pre-defined location.",Neutral
3989,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When loading the map view, the map view shall be positioned at the user-defined location.",Neutral
3990,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall display the name and status of all currently activated UAVs.,Neutral
3991,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall display all currently active flight plans on the map.,Neutral
3992,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall allow users to apply flight operations to one or more selected UAVs.,Neutral
3993,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall allow users to perform emergency operations to a group of UAVs.,Neutral
3994,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall allow users to follow one or multiple UAVs on the map.,Neutral
3995,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",The _RealTimeFlightUI_ shall notify users when an emergency occurs.,Neutral
3996,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Each waypoint shall be specified using coordinates that include longitude latitude and altitude.,Neutral
3997,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","When a flight plan is executed, the _VehicleCore_ shall send the next waypoint to the UAV.",Neutral
3998,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.","If a UAV has pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall execute the next assigned flight plan.",Neutral
