id,Text1,Text2,Class
159058,A young lady with brown hair is reading a compass while the man next to her points to a paper.,The lady and man are next to each other.,Duplicate
216507,A girl wearing the number one LaFayette softball uniform is about to throw the ball.,Some woman are softball players.,Neutral
142154,A man is holding up a stick by a breaking wave in the ocean.,A woman holds a stick.,Conflict
77905,The man is blowing fire for a large group of people the man is in middle of the people.,Two dogs running.,Neutral
340209,A girl sits on a decorated bike with a younger boy while another girl takes a picture.,Three kids are taking pictures of each other on their bikes,Duplicate
207282,A dog is jumping in the air trying to catch a red Frisbee.,A dog ate a frisbee.,Conflict
418901,A person in orange is riding on the back of a motor scooter.,two girls were ther,Duplicate
415484,Fat man on the beach with a stroller.,Man jogging on the beach,Conflict
404219,Three men are standing at a table with a computer while a girl in the corner eats.,Men are gathered around the table looking at a computer while a girl eats in the corner.,Duplicate
533453,A woman in shorts and sandals is being pulled by a small child as a subway train goes by.,A person and child in a subway station.,Duplicate
486472,Three dogs of various sizes.,There are three black dogs of different sizes.,Neutral
496355,A man in a suit and dirty dress-shoes is lying on the street on pieces of cardboard with his eyes closed.,A man lies on the street with a drink in his hand,Neutral
65032,A woman wearing glasses and a yellow shirt is holding her hand out.,A woman in glasses yelling at children.,Conflict
486371,A female figure skater on one leg with the other high up in the air as her arms are spread open wide.,Two figure skaters are playing hockey.,Conflict
213945,"A man with a shaved head , wearing a red shirt , is urinating in an outdoor area while another person walks nearby.",The man is drunk and peeing outside.,Neutral
455357,People eating outside at an eatery.,People are surfing in the ocean,Conflict
499070,"Someone in a museum explaining something to other people , who are sitting down.",A teacher resting at a gift shop.,Conflict
399780,A man wearing a dark shirt and dark pants is holding a piece of paper and singing into a microphone with two musicians behind him.,A man in dark shirt and pants is performing.,Duplicate
226173,A guy is playing with his beard.,A guy is playing something with parts of his face and other people are watching.,Neutral
248413,Two tourists simply dressed standing in front of two ATM machines.,Two people running from bulls.,Conflict
406323,Sightseers look across the water at a city.,There is water between the city and the sightseers.,Duplicate
92959,A cowboy desperately tries to hang on to a bucking pinto horse during a rodeo.,the cowboy has fallen off the horse,Conflict
284838,A woman with threads woven into her hair and red eyes is covering her face with a fan.,The woman has a fan.,Duplicate
183379,Two guys with one guy holding a homeless sign.,A person holding a bouquet of flowers.,Conflict
7521,A man in a white shirt is playing tennis.,A man watches Serena Williams on TV.,Conflict
55929,A pitcher from a Houston baseball team is mid-throw.,A professional pitcher extends his arm as he is about to release the baseball.,Duplicate
521910,Two African American men walking by a shop window containing a manikin dressed in a striped shirt and striped pants.,Two women walk by a shop window,Conflict
215145,A redheaded young boy in front of a fence holds a fishing pole in one hand and a line with a fish at the end of it in the other.,A boy holds a fishing pole.,Duplicate
172269,A young man pouring the contents of a bottle.,A person is pouring a liquid.,Duplicate
214955,A man in a black helmet and white jersey is paddling along high waves.,Nobody has a helmet,Conflict
89933,A soccer game between a team wearing orange and the other wearing white.,Two teams are playing soccer..,Duplicate
116216,An elderly man mops the floor of an outdoor walkway.,The man is mopping the floor outside..,Duplicate
275518,A band is playing a concert under bright purple lights.,A street performer plays the drums on a street corner.,Conflict
143211,"Small children with dark hair , dressed in brown smocks with sandals make faces as they dance.",Adults dancing bare foot,Conflict
284236,Tourist take pictures on a road.,The tourists have cameras.,Duplicate
423843,A man and woman walk away from the camera as a redheaded man walks in the other direction.,The people are parting ways,Duplicate
477687,Crowd of spectators watching colorful hot air balloons in the distance.,A crowd is watching balloons.,Duplicate
286937,An elderly man walking down the sidewalk carrying a shopping bag.,An old man is skiing down a snowy hill,Conflict
375186,A guy bending over checking under some stage lights.,A guy bends over,Duplicate
242599,The blonde tennis player is wearing a white shirt and a green tennis skirt.,There is someone dressed to play Tennis,Duplicate
58715,a man playing a guitar outside a building with colorful decorations Nobody playing guitar.,a man playing a guitar outside a building with colorful decorations A human playing guitar,Conflict
387071,Kids are playing on a swing set as a man with no shirt on walks by.,Two kids are up in the air very high and laughing.,Neutral
122341,A woman relaxes with her bike on a red blanket in a field of green grass and trees.,A woman sits on a blanket in the field.,Duplicate
472424,two boys play soccer in the rain.,"The two boys are playing soccer in an indoor , enclosed soccer field.",Conflict
402664,A child with orange and white water wings is playing in a pool.,A child is playing in the pool.,Neutral
485083,Two girls eat sprinkle covered ice creams at a park table outside.,Two boys are eating ice cream together at the park table outside.,Conflict
205068,A man with a yellow jacket walks his bicycle past a bicycle shop.,There is a male outside of a shop.,Duplicate
25386,Eight women runner coming around the inside curve of a track at a track meet.,a group of people competing,Duplicate
331567,A small girl draws colors inside a book with crayons.,A little girl with a box of crayons is filling in a picture in a coloring book.,Neutral
373421,A brown dog is sniffing a white dog that is lying on the floor.,The dogs are black,Conflict
374985,A chef cooking at a hibachi grill.,A chef designs new hibachi grill recipies.,Neutral
412571,A man and a woman stopped on the sidewalk looking at something with their eyes big and wide.,The man and woman gaze up at a hot air balloon.,Neutral
328219,Two men in cowboy hats are sitting on a fence.,The two men are outside.,Duplicate
15858,A boy is sitting on a tropical beach with a blue umbrella.,He is in the shade of the umbrella making a sandcastle.,Neutral
76706,A single hiker with an orange backpack walks on a trail through a mountainous landscape.,A hiker is in the mountains.,Duplicate
430853,People are walking down a grassy hill with a fence behind them.,People are playing basketball.,Conflict
380092,A boy is climbing the rock.,A young boy is sitting down in the grass.,Conflict
496477,Two dogs in a yard.,The dogs are playing.,Neutral
410701,Two male firefighters with white helmets standing in front of a building.,Two policeman are at the scene of a crime.,Conflict
63780,Girls in light blue outfits perform a choreographed dance.,There are dancing girls.,Duplicate
240000,"A pitcher , wearing a dark green jersey and a green and yellow cap , is delivering a pitch and is pictured in his follow through motion.",The pitcher is good at what he does.,Neutral
86857,"The brown dog running in the snow is carrying a large stick , also covered with snow.",The dog is carrying a stick,Neutral
464081,"A teenage boy is holding up a large white sheet of paper at an event , with two toddlers also in the picture.",The boy is holding the two toddlers.,Conflict
351143,Girl holding multicolored balloons stands outside in the middle of a crowd.,The girl is selling the balloons.,Neutral
442793,A man hangs onto something as he is being pulled through the water.,A man is riding on ski 's while he is on the water,Neutral
488480,Cars are taking an exit down the highway.,There is an accident on the highway.,Neutral
308990,Four men in a band playing together on a stage.,A band at a gig.,Neutral
193204,A male child is sitting down on snow.,A young boy is making a snowball,Neutral
15722,A man in blue jeans with other people smiling at someone else.,A man is smiling at his family member.,Neutral
248540,A crowd of people running together in the marathon ' Race for the Cure '.,The crowd is running for a cause.,Duplicate
415787,Two performers performing in the middle of a group of people.,The performers rest during rehearsal.,Conflict
12162,A woman is dressed up like playing cards for some type of parade.,Someone is dressed up for a festivity.,Duplicate
265708,"A woman on a bicycle , waiting to cross the street.",the woman is at home asleep,Conflict
529766,Three children playing with sparklers.,Three children are celebrating the 4th of July.,Neutral
354727,Two middle-aged men playing a game in a park on a sunny day.,A young boy is throwing a ball to his dog.,Conflict
81959,A man and woman running in white tennis shoes with numbers on their chests.,A group of ducks are sitting near a pond.,Conflict
14407,A bull charges at a man within a stadium while an audience watches.,A man is in a stadium.,Duplicate
364570,Two men sit at work computers and work at night.,Two men working on a program.,Neutral
317790,A toddler is petting the little white dog.,A child is petting the little dog that is being walked by it 's owner.,Neutral
144072,The teacher is reading a story to the class.,Its storytime in the teachers classroom.,Duplicate
127773,Lady walking past a man on a bench who is watching her.,A man waves at a woman walking by.,Neutral
34287,A man is sitting by a window.,A man is sitting.,Duplicate
58629,A woman holding clothes in a park.,A man is holding clothes.,Conflict
224570,Group of people gathered for a funeral on a beach.,the people were by the water,Neutral
95456,The workers are surrounding a hole with a bucket.,The workers are riding in a truck.,Conflict
366231,"Two men in black are clearing brush , one has black gloves and a tattoo , the other is holding a machete.",Two men are chopping down trees.,Conflict
310304,A cowboy drags a steer during a rodeo show.,A cowboy is performing at the rodeo.,Duplicate
70356,A mama bear and its cub are growling directly at one another.,A mama bear confronts her cub over food.,Neutral
333609,"A man is about to catch something , next to the pool , at a pool party.",the woman is at the market,Conflict
152815,Street musicians trying to make some money.,The musicians are playing music outside.,Neutral
366501,Two little girls are sleeping on the couch laying on a large man.,Two kids are near a man.,Duplicate
193078,The family is checking out at the store.,the family is shopping,Duplicate
124437,A long-haired young man skateboarding on the rails on a cloudy day.,A long-haired woman is on the rails with a skateboard on a cloudy day.,Conflict
396094,"A man with glasses and a beard dressed in a union soldier uniform , waving.",The man is waving.,Duplicate
236763,"A boy in shorts stands , arms outstreched , on a roadway.",The boy is hitchhiking.,Neutral
315824,There is a group of people looking at a life sized gorilla.,A group of people rioting near a gorilla.,Neutral
475659,A woman in red and white sports a soccer themed hat displaying the flag of Switzerland.,The woman is wearing a hat.,Duplicate
196304,Blond-haired male and female walking in front of Hello Berlin.,A couple walk in front of Hello Berlin.,Duplicate
98463,A pair of kids wearing life jackets raise their canoe paddles.,Kids are learning how to go canoeing.,Neutral
63459,A man in a blue hat and sandals rides fully seated on a skateboard.,A man is wearing a bluehat,Duplicate
508756,A man with brown hair talking on a cellphone while he is crossing the street.,A man is talking to his wife while jaywalking.,Neutral
218213,A group of people look off of an observation deck.,The group of people are on the tallest mountain in the world looking out at the view.,Neutral
333302,"A woman in a red shirt with a cheese hat on , carving a block of cheese.",A woman has a cheese hat on,Neutral
275357,"Three people dancing acrobatically in a subway station , with one girl in a skirt doing a cartwheel over another person bending over.",People are dancing and performing gymnastics for waiting subway passengers.,Neutral
248232,People walking through a produce market with beautiful overhead lights.,People enjoy a walk.,Duplicate
338512,An asian man wearing a business suit is sleeping on the subway or some other sort of public transportation.,A business man sits in an office meeting.,Conflict
256466,A cyclist airborne having jumped his bike off a graffiti covered ramp.,Someone is riding his skateboard.,Conflict
691,The software engineer optimizes database queries to improve database performance and reduce query response time.,The database administrator fine-tunes database configurations for optimal query execution.,Neutral
477042,A woman in a white and green blouse and brown pants pushes a large cart full of plants.,A woman pushes a cart of plants for her garden.,Neutral
185329,a group sitting at a table discussing a subject.,people having group conversation.,Duplicate
502483,A young girl with long hair is sitting near the water.,A girl is near water.,Duplicate
462783,A man wearing a black suit is surrounded by many people inside a building with busts of people on the wall.,A crowd is waiting near a man.,Duplicate
379975,"A kid , in a gray hoodie , having the back towards the camera , is holding up an american flag.",The kid is proud of his country.,Neutral
18257,"Man in white tea shirt , denim paints and blue apron attends to barbecue on a truck trailer.",A man cooks for a barbecue competition.,Neutral
465026,A hiker is looking at the mountains.,A man has his tent pitched up on top of the mountain.,Conflict
218182,Three women dance with their arms around each others ' shoulders while a band plays on stage.,Three women are sitting at their table in the nightclub.,Conflict
30040,A man with a white and gray beard punches while in his karate uniform.,The man is performing karate moves.,Duplicate
17475,Man climbing working stairs of a house.,He took the elevator.,Conflict
153273,A female singer and male guitarist on stage.,A tall male.,Neutral
300920,"Three swim competitors with blue , green , and yellow head caps are getting ready to race.",There is a swim race about to happen.,Duplicate
468300,A brown dog is running through an obstacle course.,The brown dog is moving quickly.,Duplicate
383095,Two young men are seated in front of a green pool of water.,The men have been there for hours,Neutral
139079,Two medical professionals in green look on at something.,A patient is speaking to his doctor.,Conflict
462042,The girl min the pink top is looking at the man who is wearing orange boots and patterned pants.,The man is walking past her.,Neutral
210691,A young male wearing a traditional mexican outfit is singing to a female who is wearing blue.,Two singers perform at a Mexican restaurant.,Conflict
320427,A chinese man wearing glasses sitting on a chair holding a green beverage.,The man was sitting down,Duplicate
351290,A woman and a child are playing with a wooden truck and track set.,A woman and child are playing with wooden toys.,Duplicate
515302,A man in a top hat playing the accordion.,A man wearing a hat plays an instrument.,Duplicate
125966,A DJ wearing headphones and mixing some music.,A DJ is playing music.,Duplicate
292771,Young ladies who are dancing a choreographed dance production.,Ladies are dancing.,Duplicate
357906,A boy in a tan coat throws some red leaves at the camera.,A boy sits in a chair.,Conflict
443141,A woman is standing and wearing a green and yellow scarf.,A standing woman is wearing a neck accessory.,Duplicate
161104,A man and woman walk side by side down the road.,They are on a date.,Neutral
235263,"A group of people relaxing , and taking to each other.",The people are calm.,Duplicate
313136,Boy in yellow shirt getting ready to hit orange ball with baseball bat.,A human in a shirt.,Duplicate
16520,A little blond girl with a polka dot shirt is giving a stuffed animal a `` bath '' in a sink.,A little girl is bored so she is washing her animal.,Neutral
441093,A man on a motorbike is resting.,A man wearing blue jeans and a leather jacket is resting.,Neutral
266326,A man wearing a red helmet rides a bike.,A man driving his car on the interstate.,Conflict
479299,A child in red and black winter clothes hiding behind a snow fort.,A child is dressed in a bathing suit and hiding behind a snow fort.,Conflict
472581,A man in a brown jacket and beige cap is drinking from a Styrofoam cup.,a warmly dressed man is drinking coffee,Neutral
48827,Three men struggle to catch the ball before the others.,The man in front will catch the ball first,Neutral
371939,A man is outside selling various toys.,A man outside is arrested for selling illegal drugs.,Conflict
159169,A few people are standing outside a building where it is snowing a lot.,a family in a snowy lot together,Neutral
187901,Five men in asian inspired garb wrap clothes around their heads while people converse in the background.,five men are dressing up for a party,Neutral
380150,"A woman in a white shirt , with a red bandanna holding the end of a sign post.",A woman in a white shirt and red bandana is protesting against the big coorporations.,Neutral
205002,An older woman standing on a city street looking towards the sky.,The woman is sitting in a bar.,Conflict
425655,A military official showing a video from a digital camera to a young boy.,The boy is watching the video.,Duplicate
218751,A man reading a newspaper inside a building with a black car.,A man is reading a paper in his car.,Duplicate
110516,Lady in white shirt with a green bag posing for the camera.,A woman modeling a new bag for a photographer..,Neutral
399044,A fashion designer is working on his one of his designs at his studio.,A fashion designer works at Starbucks.,Conflict
401230,A black and white dog standing on its hind legs on carpeting in front of a chair.,The dog has two heads.,Conflict
404505,People are outside under small tents.,There are people outside.,Duplicate
482905,Group of girls having a study party.,Some girls are studying math.,Neutral
273197,The white dog is playing in a green field with a yellow toy.,dog playing in big back yard,Neutral
431346,A group of cyclists biking down a road.,Cyclists enjoy a spring day biking down the road,Neutral
298848,Brown and white dog trotting with brown object falling nearby.,A cat is chasing a mouse.,Conflict
455705,"A man , holding snorkeling equipment , jumps into the green water of the ocean.",A female with a snorkeling mask is hesitating to jump into the ocean.,Conflict
321486,"On a cloudy day , a few people are by a pier over a dark body of water in which a boat is in the foreground.","On a cloudy day , a few people are joyously by a pier",Neutral
486494,A rocker with his shirt off sings into a microphone while he plays the drums.,Some young ladies are talking about a rock tv show.,Conflict
467077,two dogs are wrestling in a snow covered field.,Two dogs are in a field.,Duplicate
469726,A woman is singing against a red background.,A person sings in front of a background.,Duplicate
367501,A tennis player in orange is striking the ball with her racquet.,A tennis player is hitting the ball.,Duplicate
365999,A woman in a pink bikini and a man in black swim trunks are jumping in the water at the beach.,A news reporter is interviewing the family of a murder victim.,Conflict
501470,A woman wearing a beige purse is crossing the street at a crosswalk with a Spring sign behind her.,A woman is wearing a dress,Neutral
112187,A man on a blue motorcycle.,A man on a motorcycle is headed to the park.,Neutral
464615,The little kids all play and jump around inside the inflatable toy.,Some kids are playing inside a blow up toy.,Duplicate
97307,A blond woman offers a platter of food to another blond woman while sitting at a white table.,A waitress offers food to another woman as she awaits her date at the table.,Neutral
518188,"Two young girls are walking down a walkway , and one is holding an umbrella.",Two girls walking and one holds an umbrella.,Duplicate
173606,A girl on a beach with rainbow flags.,A woman is playing with multi-colored fabric at the ocean 's edge.,Neutral
439344,woman looking over documents in folder.,Woman looking over her tax forms.,Neutral
142523,Two identically dressed young children jump outside.,Two children outdoors are jumping into the air.,Duplicate
455346,"A large group of people eat and talk together on the outdoor patio of a restaurant , as seen through a window with a green bike in the foreground.",A group of people are eating outside at a restaurant together.,Duplicate
360865,A man in an orange sweater and dark pants lies on a white wall next to a lamp post.,A man napping on a white wall and a lamp post.,Neutral
68022,A girl in a pink shirt is laughing at Starbucks.,A girl in pink is chuckling at Starbucks.,Duplicate
326733,A young village girl is making a funny face while buying goods at a market.,A girl in the market makes a silly face,Duplicate
324266,"Black man wearing an orange sign , sitting on a stool on a sidewalk next to Mc Donald 's.",A person is sitting next to McDonald 's.,Neutral
402754,A cyclist leaning hard to make a sharp turn.,The cyclist is racing.,Neutral
175562,A group of little kids paintings.,Children are using art supplies.,Duplicate
490432,A guy riding a motorcycle on one wheel.,A girl is playing with her dog.,Conflict
111379,"In the middle of a shopping center , there are two statues of men on bicycles with skeletons by them.",There are statues in the shopping center.,Duplicate
54842,A girl in a red shirt and a guy in a black shirt are sitting on the front porch talking.,They are dating,Neutral
521396,a cyclist is performing a jump over a white railing.,The person on the bicycle does a dangerous stunt,Duplicate
317622,A group of people walk on a trail up a mountainside.,The people are hikers.,Neutral
408647,A gray-haired man singing in a crowd and playing an acoustic guitar.,The man performing music is having fun.,Neutral
442816,A woman in white and a baby girl are sitting in a lawn chair.,woman sits with daughter,Neutral
476845,A female UPS worker stacks boxes.,A POSTAL WORKER IS STACKING ENVELOPES.,Conflict
299629,The people were busy reading materials.,The people were busy typing up papers on the computer.,Conflict
163057,A shot looking down at a group of girls who are dressed up and holding glasses of alcohol.,Group of girls holding glasses of alcohol to drink.,Neutral
23685,Gymnast in green and black supporting herself upside down with her arms in a split position on the parallel bar.,a gymnast wears green and black,Duplicate
14631,Conductor leading his orchestra.,An orchestra follows the conductor.,Duplicate
450784,The man is standing behind his opened back hatch of his vehicle.,An atv is cruising through a dirt trail,Conflict
11533,An impromptu toast among friends.,A toast among friends.,Duplicate
418111,The man in dark clothes and glasses sat on the rock with the baby.,the man held the baby,Duplicate
322495,A man is raised up on his hands on a blue platform.,A man is raised up onto a platform with his wife.,Neutral
463551,A man wearing a backpack is climbing a rock.,The man is outside.,Neutral
353137,A skier in the mountains.,A skier in the mountains.,Duplicate
12059,Man in business attire speaks into a microphone.,A man whispers to himself.,Conflict
126615,A young man in a red vest swings from a blue rope atop a pink ball.,A man is sliding down the rope.,Conflict
522813,An older man wearing a funky shirt.,A girl is wearing a dress.,Conflict
215918,Asian cashier lady smiling.,A woman is smiling in a store.,Neutral
46575,Lovers kiss before they part.,the couple are arguing just as they are about to part,Conflict
375890,A man is standing in a road with some kind of tower behind him enveloped in fog.,The man is skydiving out of a plane.,Conflict
346086,A man and a woman walking down a city street.,Two people walk past shops and buildings..,Duplicate
259148,Workmen and a tractor are behind concrete barricades and chunks of broken concrete.,Workmen and a tractor are behind concrete.,Duplicate
398365,Three people standing in a tourist destination.,Some people are standing near an attraction.,Duplicate
531569,An elderly woman grabs the arm of another woman while making her way across a crosswalk in a busy city.,The elderly woman has help as she crosses the street,Duplicate
224511,Police officers holding back a group of people on the other side.,Police officers prevent people from passing.,Duplicate
368585,a brown dog swimming through a lake with a stick in his mouth.,A white dog runs through a park,Conflict
207599,A rock climber hangs from a cliff in the mountains.,The rock climber is running.,Conflict
292319,These are some very large onions.,The medium onions are the same size as the large ones.,Neutral
177605,"An elderly man with facial hair and glasses , standing in his living room holding a hutch cabinet with glass doors.",The man is clean-shaven.,Conflict
188154,Two men are standing in a police rescue boat.,There is water all around.,Duplicate
130215,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,Neutral
248155,Two men wearing bags are walking separately towards a monument.,Two men are cheering for a sports game.,Conflict
109872,A dark-colored dog walking across snow with something in its mouth.,"A black dog , with a glove in his mouth , crosses the snow toward his young master , who dropped the glove.",Neutral
140000,Two men are having a conversation with a woman.,The men are selling something.,Neutral
53184,Two women walking in water.,A pair of women lie on the carpet watching a movie.,Conflict
145544,A lady is lying down while a man sits next to her and reads.,The lady is standing.,Conflict
226066,Two surfers walk along a rock wall to reach the waves.,Two people are in a car.,Conflict
23488,"A woman is standing by a bike and two children , a boy and a girl , are with her and holding balloons.",The boy and girl have balloons in their hands.,Duplicate
284962,"A group of people , who look like tourists , standing around a city about to cross the street.","A group of tourists visit a city , preparing to cross the street in front of them.",Duplicate
59457,A woman eats on a bench while a brown and white leashed dog stands next to her.,The woman is outdoors.,Duplicate
492106,A young girl in a ponytail eating a slice of watermelon while in a body of water.,Young girl eating watermelon in the water.,Duplicate
247568,Fisherman in a blue boat inspects the waters murky condition.,A man inspects water condition.,Duplicate
257227,A man is riding a board and jumping in the air while being towed by a motor boat.,A man is water skiing at a lake.,Neutral
351371,A Corgi runs out of a tunnel.,The Corgi is running.,Duplicate
299720,A woman with bright pink hair shows her hula hoop skills.,A woman is riding her bike.,Conflict
209644,A black and white dog is jumping over a fence in an obstacle course.,A black and white dog is playing in an obstacle course,Neutral
143021,"Three people sitting at a table , and one of them toasting a drink to the camera.",The group is proposing a toast.,Duplicate
373447,A dog tamer creates human jumping ring.,A lion tamer makes his lion jump through a ring of fire.,Conflict
408292,A group of women posing for a picture.,The ladies are taking selfies.,Duplicate
383022,One man in stripes and one in leather pose for the camera in a city.,Two people are wearing clothes and posing for a picture.,Duplicate
65764,A woman in a green shirt is holding her face.,A woman in a green shirt,Duplicate
9191,Two buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone.,a woman napping,Conflict
63832,A man climbing the side of a cliff.,The man is excited,Neutral
170152,A man is bowling using empty spray cans as pins in front of a wall covered in graffiti.,The man was practicing his bowling skills,Neutral
290135,Three men play saxophones while one man play makeshift drum on a corner.,Four men making music.,Duplicate
304507,A blond lady in a yellow shirt is walking toward the camera.,A blond lady is walking towards the camera for photoshoot,Neutral
261183,A cute toddler girl waits in her stroller.,A little girl is walking down the street.,Conflict
78912,A group of people sit on the cement steps in the woods and smile.,The group of people are yelling and screaming at each other.,Conflict
142776,"A woman in a white shirt , standing by another man and a woman , has a green bird on her shoulder inside a large store.",The woman is walking alone in the park.,Conflict
240246,Construction machinery in use next to trains and a large red building.,Machines are erecting a building.,Neutral
128556,Small girls sit in benches a circle in a clapboard room - a slightly older girl wearing a white turtleneck sits on the carpet in front of them.,Girls are sitting down.,Duplicate
247642,A person is riding a dune buggy on a sand dune.,A person drives an all terrain vehicle.,Duplicate
200853,"Three men , two wearing white shirts , one wearing blue , sitting in chairs around a table drinking a few beers.",Some guys are sitting around a table drinking beers.,Duplicate
421135,A pitcher in red uniform is shown after throwing the baseball.,A pitcher is practicing his throw.,Neutral
190395,Two women walk down the street carrying bottles of water.,Two women are making out,Conflict
507220,A lady in a green shirt is surrounded by antique jars.,A female is in an antique shop.,Neutral
430111,Four casually dressed guys jumping down a stairway outdoors with a stone wall behind them.,Guys sitting inside on a couch.,Conflict
148978,A young boy dressed in a suit concentrates on his footwork with a peace sign in the air.,A young boy is dressed up.,Duplicate
228881,A young man sits with a dog outside.,The girl and her cat are on the couch.,Conflict
377775,A young girl and boy in swimsuits happily play in the sand on a beach.,Children make a sandcastle.,Neutral
342676,A man in a hat is steering a boat while a passenger reads the paper.,A man and his passenger are taking a boat ride.,Duplicate
415707,Four firefighters are outside placing a water hose in a nearby building.,"In a nearby building , four firefighters are readying a water hose",Duplicate
255223,An old man in glasses is looking around and a young child in red is sitting on the ground.,A child and his grandpa are spending time together.,Neutral
411796,A thin brunette girl wearing all white leaps in front of a large fountain.,A thin girl is leaping.,Duplicate
507392,A young child is happy because her mother is smiling at her.,A child is crying because her father is frowning at her.,Conflict
516771,"Four people , in colorful kayaks , are on the water on a sunny day.",A group of people are surfing.,Conflict
97673,Man on skis looking at artwork for sale in the snow a man is buying art..,Man on skis looking at artwork for sale in the snow a woman is looking at clothes,Neutral
327290,three men sitting at a bar inside of a restaurant.,Three men are at home,Conflict
499261,A group of Asian people shading their eyes and looking past the camera at something.,A group of Asians are looking at something that has caught their eyes.,Duplicate
527350,A bride and groom climbing steps.,A couple is sitting on a bench in the park.,Conflict
198762,A man with a flag stands in front of a crowd.,The man is inside his house crying.,Conflict
204456,A surfer walking into the ocean.,The surfer is looking at ocean waves..,Neutral
105499,Two girls playing at a playground.,two girls playing,Duplicate
157476,A woman with long hair is catching a softball in a softball field.,The woman is outside.,Duplicate
440110,A small girl in blue shirt walking alone in a yellow parking lot.,A small girl in red shirt walking alone in a yellow parking lot.,Conflict
12729,A girl in a blue jacket is sitting in front of the Seattle skyline.,A girl was in Seattle.,Duplicate
32996,A child shows other kids his still packaged toy.,The child has not opened his toy.,Duplicate
284593,Three men are involved in a football game are tackling each other.,Three men are wrestling.,Conflict
81034,Two people walk down a mountain path.,Two people are walking on a path.,Duplicate
65084,A person is shaking hands with people in front of them.,people shake hands,Duplicate
43302,A man with work gloves and tool belt climbs the scaffolding next to an old yellow and white building.,A man is climbing,Duplicate
238891,A man throwing something.,An armless man watching tv.,Conflict
22158,An adult is attending to child on a crowded path surrounding a body of water.,There are no people on the island.,Conflict
42821,Discussing the rainy weather.,Two people were discussing politics.,Conflict
196239,A dog and cat are fighting on a chair.,A dalmation and a kitten are fighting on a chair.,Neutral
25661,Two street dancers performing for crowd of people.,two people are dancing in the street as a festival,Neutral
519550,A surly man pulls a piece of freshly baked bread from a stone oven.,The man is baking,Duplicate
521711,Mountain biker biking besides a lake.,The lake has a ncie trail for biking.,Neutral
345093,A black and tan dog being held with a lease.,A dog is going for a walk to the park.,Neutral
436638,Two black and white dogs look toward something in the air while running in a grassy field.,Two children are playing in a field.,Conflict
530051,A woman with white hair in a yellow shirt lies in the grass overlooking the ocean in which a lone sailboat is visible.,A sailboat is in the ocean while a woman in yellow lies in grass watching it.,Duplicate
341462,A man is on top of a roof fixing it.,The human is swimming on the roof.,Conflict
282547,Young women wearing a pink coat.,Girls are in the rain,Neutral
40216,Blues band playing music with a variety of instruments.,Blues band playing music with tubas and triangles.,Conflict
442942,A young boy picks up a paintbrush and grins.,A young boy is in attending an art class.,Neutral
318518,A man receiving a haircut at a barber shop.,a person gets a hair cut,Duplicate
304771,Two children smile for the camera.,the children are asleep,Conflict
231517,"Two men , one in yellow , are on a wooden boat.",Two men swimming in water,Conflict
311182,A boy in a red jacket points at red tulips.,The boy noticed the tulip was the same color as his jacket.,Neutral
434008,Two men skateboarding in the forest.,Two men skateboard for their new video in the forest,Neutral
419708,Men playing a sport during a sunny day.,"A man was watching the Superbowl , when his kid turned it to Spongebob , during the best play of the decade.",Conflict
139809,Cowboy riding a white horse.,A cowboy walking through the desert.,Conflict
300021,Little kids are jumping around in the sprinklers.,Kids are jumping through the sprinklers.,Duplicate
258163,People busy in a narrow passageway.,People getting busy in a passageway.,Neutral
75466,A little white dog with long fur stands on his hind legs.,The dog is white.,Duplicate
378022,A police officer is ordering coffee at a shop and has many gadgets strapped to his belt.,The police officer hates coffee..,Conflict
79093,A young lady sits in front of a fence with a bucket.,She is putting air in her tires.,Conflict
248713,A man handing out something to a very large crowd.,There are many people in the crowd.,Duplicate
450321,A young child in a blue outfit plays with a watch he is wearing.,A child plays with an ipad.,Conflict
241058,A gentleman dressed in jeans and a red shirt is holding the newspaper with a camera slung over his shoulder.,A man dressed casually with a camera.,Duplicate
33460,A baby girl playing at a park.,A baby girl is chasing a dog in a park.,Neutral
118959,"A long-haired , blond , man enjoys a soda while sitting on the grass with a group of people.",The man is alone in the park,Conflict
361658,A man struggling to pull a heavy bucket.,A man struggles to pull a bucket.,Duplicate
472870,Two woman playing beach volleyball.,The women are hitting an multi-coloured ball back and forth.,Neutral
150881,Two uniformed boys play soccer.,Two boys play soccer.,Duplicate
478463,Two blond dogs are standing together on a patio.,The dogs ran the opposite way.,Conflict
274902,People playing cricket on a field.,players play football,Conflict
74565,A hiker is standing by a mound of rocks on the path.,A hiker is making a note of where he was.,Neutral
382814,A man on a bike and in the background a man performing a trick on a skateboard.,A couple of men are at a park.,Neutral
324525,Three people are walking along the shoreline.,Three people are at the beach.,Duplicate
149090,Dogsled rider pulled past flags on snowy hill.,The dogsled rider is baking a cake.,Conflict
237690,The Little girl poses for a Photo in front of Flowers and Pumpkins.,A little girl is eating cake.,Conflict
437906,Two boys in uniforms bagging groceries in a grocery store.,Two girlscouts in uniform helped bag groceries at the store.,Conflict
400038,Three young adults gaze at the approaching storm.,3 people look at the coming storm,Duplicate
129172,Two men are selling a number of cute brightly colored balloons for children.,Two men are selling balloons for children outside of a state fair,Neutral
266921,A mountain biker is riding down a tree lined path.,Someone is biking along the trails.,Duplicate
