,Text1,Text2,Class
4292,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall mimic traditional order entry processes where necessary to accommodate established clinical practices.,Neutral
4293,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall make the traditional order entry processes more practical.,Neutral
4294,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs.,Neutral
4295,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system's design shall follow hospital work flow patterns while minimizing individual customization in order to make the system similar across practises.,Neutral
4296,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall integrate all components of the patient record to provide comprehensive and intelligent clinical information access and reporting.,Neutral
4297,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall allow setting of business rules, document types, user classes, etc. to control access to documents, reports, verification, signing, and so on.",Neutral
4298,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall support the Ambulatory Care Date Capture project for capturing encounter data for workload credit, as well as capturing clinically relevant data for reminders and reports.",Neutral
4299,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall include clinical reminders to provide relevant information to providers, at the point of care, for improving patient care.",Neutral
4300,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph.,Neutral
4301,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall include a report construction feature so each site can individually run related to patient data including: Health Summary, Vitals Cumulative, Nutritional Assessment, Daily Order Summary and Order Summary for a Date Range reports.",Neutral
4302,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall support requirements for codified data, including diagnosis data using ICD-9 codes.",Neutral
4303,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall have the capability to capture and store risk, social and medical factors; including, but not limited to the following: Tobacco use and history including number of years and packs per day (PPD), Alcohol use history, Drug use history, Occupational environment, Marital status, Occupation, Religious preference, Ethnicity, Healthcare surrogate with alert, Guardian/legal representative with alert.",Neutral
4304,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall document discharge summary hospitalization data, as well as procedure and diagnosis-related information.",Neutral
4305,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall delete history of received immunizations.,Neutral
4306,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall only delete history of recieved immunizations unless user specifies,Neutral
4307,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall include capabilities for ordering laboratory tests and reviewing results.,Neutral
4308,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall provide the following pediatric functionality including: Pediatric progress note templates based on the Indian Health Services (IHS) progress note templates and American Academy of Pediatric Bright Futures templates.,Neutral
4309,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system will provide the ability to register patients of all types.,Neutral
4310,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall have the capability to capture and store risk, social, and medical factors for each new patient.",Neutral
4311,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall include Standard Laboratory and Medication orderable files.,Neutral
4312,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall include non-Standard Laboratory and Medication orderable files.,Neutral
4313,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting.,Neutral
4314,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems.,Neutral
4315,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital.,Neutral
4316,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall provide tools for creating business rules that apply to documents used by members of such groups.,Neutral
4317,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall allow user classes to be defined hospital-wide or more narrowly for a specific service.,Neutral
4318,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The document-handling system (TIU) shall include Consults/Request Tracking, Discharge Summary, and Progress Notes.",Neutral
4319,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options.,Neutral
4320,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,The system shall only allow clinical users to have full access privileges to all problem list options.,Neutral
4321,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall allow the user to group the patient list according to provider, team, specialty, clinic, or ward.",Neutral
4322,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,"The system shall allow the creation ofpatient lists or team lists that simplify tasks such as reviewing patient charts, ordering, and signing orders and notes and theselists can be based on wards, clinics, teams, or other groups.",Neutral
4323,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",Neutral
4324,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall sort notifications based on column heading: Urgency (valued HIGH, Moderate, or low as indicated by the CPRS parameter ORB URGENCY. TIU alerts are given a Moderate urgency value. Other alerts without a parameter value are given an urgency of low).",Neutral
4325,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall sort notifications based on column heading: Alert Date/Time (date/time the alert was triggered, newest to oldest or oldest to newest).",Neutral
4326,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall sort notifications based on column heading: Message (alert message or text, alphabetical or reverse alphabetical).",Neutral
4327,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall sort notifications based on column heading: Forwarded By/When (sorts alerts alphabetically and then by time for the same forwarding person).,Neutral
4328,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall indicate problems with inactive codes have the “#” symbol in the status column.,Neutral
4329,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall improve efficiency of entering orders.,Neutral
4330,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall improve efficiency of entering orders by atleast 20 percent.,Neutral
4331,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow complete order sets to be predefined and personalized.,Neutral
4332,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow order checking.,Neutral
4333,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall provide real-time order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
4334,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall provide order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
4335,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall be easy to use by improving the user interface to reflect industry standards and principles of usability and user-centered design.,Neutral
4336,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow creation of personalized templates to fit the specific needs of individual practices.,Neutral
4337,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow creation of semi-personalized templates to fit the specific needs of individual practices.,Neutral
4338,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall support role-based access for security controls.,Neutral
4339,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall support audit capability.,Neutral
4340,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures.,Neutral
4341,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall support the requirements for all codified data ,Neutral
4342,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall provide a method for identifying who is AUTHORIZED to do something (for example, sign and order).",Neutral
4343,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall require the entry of an access code and a verify code to gain access to the system.,Neutral
4344,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall require the entry of an access code to gain access to the system.,Neutral
4345,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall enforce these access levels when problems are entered via the encounter form.,Neutral
4346,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide an option to so a user can quickly set up orders for frequently placed orders.,Neutral
4347,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
4348,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system must allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
4349,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow event-delay capability for pre-admission, discharge, and transfer orders.",Neutral
4350,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall have pre-defined progress note templates.,Neutral
4351,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide OB/GYN progress note templates based on the IHS progress note templates.,Neutral
4352,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall require a smart card reader, smart card, and a PIN to digitally sign an order.",Neutral
4353,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall require only a smart card to digitally sign an order.,Neutral
4354,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The document-handling system (TIU) shall have boilerplate and cut and paste capabilities.,Neutral
4355,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow users to enter time in several different formats.,Neutral
4356,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned.,Neutral
4357,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall only require a user to review and sign changed if a user has just entered orders or documents that are unsigned.,Neutral
4358,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall require times to be entered as a 24-hour time, not with a 12-hour clock and an a.m. and p.m.",Neutral
4359,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall use a set of characters that include uppercase and lowercase Latin alphabetic characters (A-Z, a-z), numbers (0-9), and other special characters.",Neutral
4360,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall sort characters based on their numeric values in the character set that VistA uses.,Neutral
4361,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow multiple use and integration of information, including cutting and pasting among components, boilerplate capabilities, templates, etc., thus decreasing the amount of duplicate entry of data.",Neutral
4362,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall not release orders to services or activated until they are signed if they require a signature.,Neutral
4363,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall have a option to release unsigned orders to services,Neutral
4364,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall not require a signature for an order if the order is designated as ""signed on chart"" or a generic order that does not require a signature.",Neutral
4365,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall ask the user if the user wants to continue using the system before timing out.,Neutral
4366,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide a way to limit the users or sites that have access to remote retrievable data.,Neutral
4367,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall view users who hold the OREMAS key to be a clerical user, and, consequently, the verify, remove, restore, and view removed options will not be available.",Neutral
4368,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,Problems entered on the encounter form by clerical personnel shall be left as UNVERIFIED.,Neutral
4369,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,Problems entered on the encounter form by clerical personnel shall be left as UNSIGNED.,Neutral
4370,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall wait until the user explicitly selects an item using the mouse or the keyboard if the user does not enter enough characters to uniquely identify an item.,Neutral
4371,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall select the item at the top of the list if the user does not enter enough characters to uniquely identify an item.,Neutral
4372,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall display a message that a patient has data from the legacy system used before the site was consolidated that is not being displayed which a user may want to access.,Neutral
4373,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall indicate that the record is sensitive and may only be viewed by authorized users.,Neutral
4374,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall indicate that a record is sensitive and may only be viewed by authorized users only if the user is not authorized.,Neutral
4375,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall display a message telling the user that the selected patient is deceased.,Neutral
4376,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list.,Neutral
4377,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall not allow mandatory notifications to be disabled.,Neutral
4378,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow users to disable unwanted notifications as desired.,Neutral
4379,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall only display notifications for a user's patients or notifications that have been forwarded.,Neutral
4380,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No.,Neutral
4381,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall use HL-7 communications protocol for transferring messages among packages.,Neutral
4382,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall use any protocol for transferring messages among packages.,Neutral
4383,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow user classes to be used across VistA to replace and/or complement security keys.,Neutral
4384,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall not allow user classes to be used across VistaA to replace and/or complement security keys.,Neutral
4385,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles.,Neutral
4386,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow document types to inherit authorizations from other levels when using classes to assign roles.,Neutral
4387,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall design the Kernel Person Class File to accommodate the HCFA National Provider System Taxonomy of Professionals/Occupations.,Neutral
4388,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow other VistA applications to access the user class file to determine the role of an employee.,Neutral
4389,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall stored the names of users who view remote data in the remote site's database.,Neutral
4390,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall audit sensitive records, enabling a site to follow up on a record accessed by a remote location.",Neutral
4391,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow notifications to be renewed if the user decides the alert should not go away when the user views it.,Neutral
4392,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow a user to foward notification to someone else at the site.,Neutral
4393,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed.,Neutral
4394,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall define, populate, and retrieve information about user classes.",Neutral
4395,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow infinite hierarchies of subclasses to be created in the User Hierarchy Class structure.,Neutral
4396,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow 100 hierarchies of subclasses to be created in the User Hierarchy Class structure.,Neutral
4397,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall impose no limitation on the depth or specificity of the User Class hierarchy which a site may choose to develop.,Neutral
4398,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow concurrent membership in more than one User Class.,Neutral
4399,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow membership in only one User Class.,Neutral
4400,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall automatically include membership in a given User Class to all member of subclasses of that class.,Neutral
4401,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow the CAC, or whoever is responsible for granting access to the CPRS GUI at each site, to assign the appropriate access each time a new user is added to the system, or if restricted access is needed for existing users.",Neutral
4402,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall improve accessibility of online clinical information and results.,Neutral
4403,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall provide a means to view patient demographics, allergies and adverse reactions, postings (cautions, warnings, allergies, and advance directives), clinical reminders, current medications, problems, appointments, etc.",Neutral
4404,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall provide background checks on duplicate orders, drug-drug interactions, and many other criteria that a user can choose.",Neutral
4405,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall integrate orders with progress notes, results, procedures, diagnosis, and Problem List.",Neutral
4406,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall mimic traditional order entry processes where necessary to accommodate established clinical practices.,Neutral
4407,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall make the traditional order entry processes more practical.,Neutral
4408,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs.,Neutral
4409,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system's design shall follow hospital work flow patterns while minimizing individual customization in order to make the system similar across practises.,Neutral
4410,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall integrate all components of the patient record to provide comprehensive and intelligent clinical information access and reporting.,Neutral
4411,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow setting of business rules, document types, user classes, etc. to control access to documents, reports, verification, signing, and so on.",Neutral
4412,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall support the Ambulatory Care Date Capture project for capturing encounter data for workload credit, as well as capturing clinically relevant data for reminders and reports.",Neutral
4413,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall include clinical reminders to provide relevant information to providers, at the point of care, for improving patient care.",Neutral
4414,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph.,Neutral
4415,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall include a report construction feature so each site can individually run related to patient data including: Health Summary, Vitals Cumulative, Nutritional Assessment, Daily Order Summary and Order Summary for a Date Range reports.",Neutral
4416,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall support requirements for codified data, including diagnosis data using ICD-9 codes.",Neutral
4417,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall have the capability to capture and store risk, social and medical factors; including, but not limited to the following: Tobacco use and history including number of years and packs per day (PPD), Alcohol use history, Drug use history, Occupational environment, Marital status, Occupation, Religious preference, Ethnicity, Healthcare surrogate with alert, Guardian/legal representative with alert.",Neutral
4418,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall document discharge summary hospitalization data, as well as procedure and diagnosis-related information.",Neutral
4419,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall delete history of received immunizations.,Neutral
4420,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall only delete history of recieved immunizations unless user specifies,Neutral
4421,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall include capabilities for ordering laboratory tests and reviewing results.,Neutral
4422,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide the following pediatric functionality including: Pediatric progress note templates based on the Indian Health Services (IHS) progress note templates and American Academy of Pediatric Bright Futures templates.,Neutral
4423,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system will provide the ability to register patients of all types.,Neutral
4424,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall have the capability to capture and store risk, social, and medical factors for each new patient.",Neutral
4425,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall include Standard Laboratory and Medication orderable files.,Neutral
4426,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall include non-Standard Laboratory and Medication orderable files.,Neutral
4427,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting.,Neutral
4428,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems.,Neutral
4429,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital.,Neutral
4430,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall provide tools for creating business rules that apply to documents used by members of such groups.,Neutral
4431,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow user classes to be defined hospital-wide or more narrowly for a specific service.,Neutral
4432,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The document-handling system (TIU) shall include Consults/Request Tracking, Discharge Summary, and Progress Notes.",Neutral
4433,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options.,Neutral
4434,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,The system shall only allow clinical users to have full access privileges to all problem list options.,Neutral
4435,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow the user to group the patient list according to provider, team, specialty, clinic, or ward.",Neutral
4436,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,"The system shall allow the creation ofpatient lists or team lists that simplify tasks such as reviewing patient charts, ordering, and signing orders and notes and theselists can be based on wards, clinics, teams, or other groups.",Neutral
4437,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall sort notifications based on column heading: Urgency (valued HIGH, Moderate, or low as indicated by the CPRS parameter ORB URGENCY. TIU alerts are given a Moderate urgency value. Other alerts without a parameter value are given an urgency of low).",Neutral
4438,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall sort notifications based on column heading: Alert Date/Time (date/time the alert was triggered, newest to oldest or oldest to newest).",Neutral
4439,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall sort notifications based on column heading: Message (alert message or text, alphabetical or reverse alphabetical).",Neutral
4440,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall sort notifications based on column heading: Forwarded By/When (sorts alerts alphabetically and then by time for the same forwarding person).,Neutral
4441,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall indicate problems with inactive codes have the “#” symbol in the status column.,Neutral
4442,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall improve efficiency of entering orders.,Neutral
4443,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall improve efficiency of entering orders by atleast 20 percent.,Neutral
4444,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall allow complete order sets to be predefined and personalized.,Neutral
4445,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall allow order checking.,Neutral
4446,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall provide real-time order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
4447,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall provide order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
4448,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall be easy to use by improving the user interface to reflect industry standards and principles of usability and user-centered design.,Neutral
4449,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall allow creation of personalized templates to fit the specific needs of individual practices.,Neutral
4450,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall allow creation of semi-personalized templates to fit the specific needs of individual practices.,Neutral
4451,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall support role-based access for security controls.,Neutral
4452,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall support audit capability.,Neutral
4453,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures.,Neutral
4454,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall support the requirements for all codified data ,Neutral
4455,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall provide a method for identifying who is AUTHORIZED to do something (for example, sign and order).",Neutral
4456,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall require the entry of an access code and a verify code to gain access to the system.,Neutral
4457,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall require the entry of an access code to gain access to the system.,Neutral
4458,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall enforce these access levels when problems are entered via the encounter form.,Neutral
4459,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall provide an option to so a user can quickly set up orders for frequently placed orders.,Neutral
4460,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
4461,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system must allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
4462,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall allow event-delay capability for pre-admission, discharge, and transfer orders.",Neutral
4463,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall have pre-defined progress note templates.,Neutral
4464,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall provide OB/GYN progress note templates based on the IHS progress note templates.,Neutral
4465,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).","The system shall require a smart card reader, smart card, and a PIN to digitally sign an order.",Neutral
4466,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",The system shall require only a smart card to digitally sign an order.,Neutral
