,Text1,Text2,Class
1187,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1188,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1189,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1190,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1191,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1192,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1193,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1194,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1195,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1196,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1197,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1198,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1199,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1200,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1201,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1202,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1203,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1204,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1205,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1206,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1207,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1208,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1209,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1210,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The THEMAS system should record each event by a description for that event.,Neutral
1211,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1212,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1213,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1214,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1215,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1216,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1217,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1218,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1219,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1220,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1221,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Conflict
1222,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If LO < = T < = UO, then this process shall output the temperature status.",Neutral
1223,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If LO < = T <  UO, then this process shall output the temperature status.",Neutral
1224,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
1225,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
1226,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1227,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1228,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1229,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1230,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1231,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1232,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1233,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1234,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1235,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1236,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1237,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1238,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1239,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1240,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1241,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1242,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1243,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1244,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1245,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1246,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1247,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1248,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1249,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1250,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1251,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1252,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1253,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1254,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system should record each event by a description for that event.,Neutral
1255,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1256,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1257,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1258,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1259,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1260,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1261,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1262,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1263,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1264,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1265,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If LO < = T < = UO, then this process shall output the temperature status.",Neutral
1266,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If LO < = T <  UO, then this process shall output the temperature status.",Neutral
1267,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
1268,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
1269,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1270,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1271,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1272,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1273,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1274,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1275,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1276,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1277,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1278,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1279,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1280,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1281,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1282,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1283,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1284,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1285,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1286,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1287,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1288,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1289,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1290,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1291,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1292,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1293,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1294,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1295,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1296,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1297,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The THEMAS system should record each event by a description for that event.,Neutral
1298,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1299,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1300,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1301,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1302,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1303,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1304,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1305,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1306,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1307,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1308,"If LO < = T < = UO, then this process shall output the temperature status.","If LO < = T <  UO, then this process shall output the temperature status.",Conflict
1309,"If LO < = T < = UO, then this process shall output the temperature status.","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
1310,"If LO < = T < = UO, then this process shall output the temperature status.",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
1311,"If LO < = T < = UO, then this process shall output the temperature status.","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1312,"If LO < = T < = UO, then this process shall output the temperature status.","When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1313,"If LO < = T < = UO, then this process shall output the temperature status.","If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1314,"If LO < = T < = UO, then this process shall output the temperature status.","If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1315,"If LO < = T < = UO, then this process shall output the temperature status.","If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1316,"If LO < = T < = UO, then this process shall output the temperature status.","When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1317,"If LO < = T < = UO, then this process shall output the temperature status.","If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1318,"If LO < = T < = UO, then this process shall output the temperature status.","If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1319,"If LO < = T < = UO, then this process shall output the temperature status.","If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1320,"If LO < = T < = UO, then this process shall output the temperature status.",Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1321,"If LO < = T < = UO, then this process shall output the temperature status.","This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1322,"If LO < = T < = UO, then this process shall output the temperature status.","This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1323,"If LO < = T < = UO, then this process shall output the temperature status.","Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1324,"If LO < = T < = UO, then this process shall output the temperature status.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1325,"If LO < = T < = UO, then this process shall output the temperature status.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1326,"If LO < = T < = UO, then this process shall output the temperature status.","In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1327,"If LO < = T < = UO, then this process shall output the temperature status.","When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1328,"If LO < = T < = UO, then this process shall output the temperature status.","When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1329,"If LO < = T < = UO, then this process shall output the temperature status.",Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1330,"If LO < = T < = UO, then this process shall output the temperature status.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1331,"If LO < = T < = UO, then this process shall output the temperature status.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1332,"If LO < = T < = UO, then this process shall output the temperature status.","If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1333,"If LO < = T < = UO, then this process shall output the temperature status.",The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1334,"If LO < = T < = UO, then this process shall output the temperature status.","If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1335,"If LO < = T < = UO, then this process shall output the temperature status.","Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1336,"If LO < = T < = UO, then this process shall output the temperature status.","If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1337,"If LO < = T < = UO, then this process shall output the temperature status.","When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1338,"If LO < = T < = UO, then this process shall output the temperature status.",The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1339,"If LO < = T < = UO, then this process shall output the temperature status.",The THEMAS system should record each event by a description for that event.,Neutral
1340,"If LO < = T < = UO, then this process shall output the temperature status.",The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1341,"If LO < = T < = UO, then this process shall output the temperature status.",The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1342,"If LO < = T < = UO, then this process shall output the temperature status.",The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1343,"If LO < = T < = UO, then this process shall output the temperature status.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
